country,scenario,renewable_increase_pp,current_renewable_percent,new_renewable_percent,current_emissions_per_capita,baseline_prediction,scenario_prediction,emission_change,emission_change_percent,reduction_probability,success_score,expected_reduction,expected_reduction_percent,investment_efficiency
Lesotho,Conservative,5,34.9,39.9,1.124180376272358,0.8319699885550098,0.8213234899226669,-0.010646498632342905,-1.2796733991371565,0.315,0.8,-0.003353647069188015,-0.40309712072820425,0.000670729413837603
Lesotho,Moderate,15,34.9,49.9,1.124180376272358,0.8319699885550098,0.8062139840511208,-0.02575600450388904,-3.095785287714865,0.315,0.8,-0.008113141418725048,-0.9751723656301826,0.0005408760945816699
Lesotho,Aggressive,30,34.9,64.9,1.124180376272358,0.8319699885550098,0.7402991846652498,-0.09167080388976001,-11.018522921599201,0.315,0.8,-0.028876303225274402,-3.470834720303748,0.0009625434408424801
Liberia,Conservative,5,92.8,95.0,0.2456593664891591,0.2133038548334776,0.2133038548334776,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Liberia,Moderate,15,92.8,95.0,0.2456593664891591,0.2133038548334776,0.2133038548334776,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Liberia,Aggressive,30,92.8,95.0,0.2456593664891591,0.2133038548334776,0.2129697427217115,-0.0003341121117660939,-0.1566366965223995,0.2775,0.65,-9.271611101509107e-05,-0.04346668328496586,3.0905370338363687e-06
Libya,Conservative,5,3.1,8.1,8.15913497111287,7.060688271366311,6.508657635050685,-0.5520306363156253,-7.818368622140036,0.24,0.5,-0.13248735271575007,-1.8764084693136083,0.026497470543150013
Libya,Moderate,15,3.1,18.1,8.15913497111287,7.060688271366311,5.6809797844062935,-1.3797084869600171,-19.540708128345543,0.24,0.5,-0.3311300368704041,-4.68976995080293,0.022075335791360274
Libya,Aggressive,30,3.1,33.1,8.15913497111287,7.060688271366311,5.26158676712501,-1.7991015042413006,-25.48054007053844,0.24,0.5,-0.4317843610179121,-6.115329616929225,0.014392812033930403
Liechtenstein,Conservative,5,56.9,61.9,3.5449320132681743,111.49224710322943,111.49224710322943,0.0,0.0,0.21500000000000002,0.4,0.0,0.0,0.0
Liechtenstein,Moderate,15,56.9,71.9,3.5449320132681743,111.49224710322943,111.49224710322943,0.0,0.0,0.21500000000000002,0.4,0.0,0.0,0.0
Liechtenstein,Aggressive,30,56.9,86.9,3.5449320132681743,111.49224710322943,111.49224710322943,0.0,0.0,0.21500000000000002,0.4,0.0,0.0,0.0
Lithuania,Conservative,5,33.2,38.2,4.093035870744823,4.46080586785569,4.438584113102291,-0.02222175475339938,-0.49815561160211125,0.2525,0.55,-0.005610993075233344,-0.12578429192953308,0.0011221986150466688
Lithuania,Moderate,15,33.2,48.2,4.093035870744823,4.46080586785569,4.373069519432236,-0.08773634842345412,-1.9668273182582814,0.2525,0.55,-0.022153427976922168,-0.49662389786021605,0.001476895198461478
Lithuania,Aggressive,30,33.2,63.2,4.093035870744823,4.46080586785569,4.3447650709071235,-0.11604079694856662,-2.6013415599353897,0.2525,0.55,-0.02930030122951307,-0.6568387438836859,0.0009766767076504355
Luxembourg,Conservative,5,20.5,25.5,14.270337144370796,17.52489545597574,17.301756137085775,-0.22313931888996663,-1.2732704708596665,0.2775,0.65,-0.06192116099196575,-0.35333255566355753,0.01238423219839315
Luxembourg,Moderate,15,20.5,35.5,14.270337144370796,17.52489545597574,16.957644177412977,-0.5672512785627646,-3.2368311696224126,0.2775,0.65,-0.15741222980116718,-0.8982206495702194,0.010494148653411145
Luxembourg,Aggressive,30,20.5,50.5,14.270337144370796,17.52489545597574,16.72946212593694,-0.7954333300388008,-4.538876320472253,0.2775,0.65,-0.22073274908576723,-1.2595381789310502,0.007357758302858908
"Macao SAR, China",Conservative,5,11.0,16.0,17.097298095378708,20.543457951954238,20.391712830871818,-0.15174512108242055,-0.7386542296691851,0.2525,0.55,-0.03831564307331119,-0.18651019299146926,0.007663128614662238
"Macao SAR, China",Moderate,15,11.0,26.0,17.097298095378708,20.543457951954238,21.086937591759746,0.5434796398055077,2.6455119730892633,0.2525,0.55,0.1372286090508907,0.667991773205039,0.009148573936726048
"Macao SAR, China",Aggressive,30,11.0,41.0,17.097298095378708,20.543457951954238,21.0776286899767,0.5341707380224605,2.600198755592879,0.2525,0.55,0.1348781113506713,0.6565501857872021,0.004495937045022377
Madagascar,Conservative,5,83.1,88.1,0.1107195552188483,0.12586700317471397,0.1258748899259147,7.88675120072524e-06,0.0062659402399354545,0.29,0.7,2.2871578482103194e-06,0.001817122669581282,4.574315696420639e-07
Madagascar,Moderate,15,83.1,95.0,0.1107195552188483,0.12586700317471397,0.1359961475427128,0.010129144367998832,8.047497844958404,0.29,0.7,0.002937451866719661,2.3337743750379367,0.0001958301244479774
Madagascar,Aggressive,30,83.1,95.0,0.1107195552188483,0.12586700317471397,0.1359961475427128,0.010129144367998832,8.047497844958404,0.29,0.7,0.002937451866719661,2.3337743750379367,9.79150622239887e-05
Malawi,Conservative,5,62.9,67.9,0.0763294648069632,0.12935769209132514,0.10644421326902727,-0.02291347882229787,-17.71327120316989,0.3025,0.75,-0.0069313273437451054,-5.358264538958892,0.0013862654687490212
Malawi,Moderate,15,62.9,77.9,0.0763294648069632,0.12935769209132514,0.10830504285529945,-0.02105264923602569,-16.274756371784022,0.3025,0.75,-0.006368426393897772,-4.923113802464666,0.0004245617595931848
Malawi,Aggressive,30,62.9,92.9,0.0763294648069632,0.12935769209132514,0.1050422041305994,-0.024315487960725732,-18.797094759204004,0.3025,0.75,-0.007355435108119534,-5.686121164659212,0.0002451811702706511
Malaysia,Conservative,5,7.5,12.5,6.906372536628893,6.882960653166744,6.302820465300699,-0.5801401878660455,-8.428643095600611,0.3025,0.75,-0.17549240682947875,-2.5496645364191846,0.03509848136589575
Malaysia,Moderate,15,7.5,22.5,6.906372536628893,6.882960653166744,6.2011102668868645,-0.6818503862798799,-9.90635310353214,0.3025,0.75,-0.20625974184966367,-2.9966718138184727,0.013750649456644245
Malaysia,Aggressive,30,7.5,37.5,6.906372536628893,6.882960653166744,5.901716156052175,-0.9812444971145693,-14.256139858406916,0.3025,0.75,-0.2968264603771572,-4.312482307168093,0.00989421534590524
Maldives,Conservative,5,1.2,6.2,3.6443009620191336,4.139871072613717,4.0964469000343,-0.04342417257941733,-1.048925722993624,0.3025,0.75,-0.013135812205273743,-0.31730003120557126,0.0026271624410547484
Maldives,Moderate,15,1.2,16.2,3.6443009620191336,4.139871072613717,3.739327383379391,-0.40054368923432593,-9.67526964508684,0.3025,0.75,-0.1211644659933836,-2.926769067638769,0.008077631066225574
Maldives,Aggressive,30,1.2,31.2,3.6443009620191336,4.139871072613717,3.578848424403852,-0.5610226482098652,-13.551693721120216,0.3025,0.75,-0.16970935108348423,-4.099387350638866,0.0056569783694494745
Mali,Conservative,5,71.1,76.1,0.2435785415106377,0.23168972547049488,0.22939120173764885,-0.0022985237328460306,-0.992069772700707,0.3025,0.75,-0.0006953034291859242,-0.30010110624196384,0.00013906068583718483
Mali,Moderate,15,71.1,86.1,0.2435785415106377,0.23168972547049488,0.2296142771892076,-0.0020754482812872788,-0.8957877942462243,0.3025,0.75,-0.0006278231050894018,-0.2709758077594829,4.185487367262679e-05
Mali,Aggressive,30,71.1,95.0,0.2435785415106377,0.23168972547049488,0.3101343222192644,0.07844459674876952,33.85760701708771,0.3025,0.75,0.02372949051650278,10.241926122669032,0.0007909830172167594
Malta,Conservative,5,8.6,13.6,2.918399662595342,5.712748506138243,5.72956868945025,0.01682018331200741,0.29443241364352785,0.2775,0.65,0.004667600869082056,0.08170499478607898,0.0009335201738164113
Malta,Moderate,15,8.6,23.6,2.918399662595342,5.712748506138243,5.750986654516687,0.038238148378444414,0.6693476587908296,0.2775,0.65,0.010611086175018327,0.18574397531445522,0.0007074057450012218
Malta,Aggressive,30,8.6,38.6,2.918399662595342,5.712748506138243,5.673755043046567,-0.03899346309167573,-0.6825692230242233,0.2775,0.65,-0.010820686007940016,-0.189412959389222,0.00036068953359800056
Marshall Islands,Conservative,5,12.2,17.2,4.740873817900542,21.67469334655971,21.68499742438974,0.010304077830028291,0.04753967064389307,0.2775,0.65,0.002859381597832851,0.013192258603680328,0.0005718763195665703
Marshall Islands,Moderate,15,12.2,27.2,4.740873817900542,21.67469334655971,21.58116942119226,-0.09352392536744958,-0.43148903595581456,0.2775,0.65,-0.02595288928946726,-0.11973820747773856,0.0017301926192978172
Marshall Islands,Aggressive,30,12.2,42.2,4.740873817900542,21.67469334655971,21.544754560899413,-0.12993878566029693,-0.599495381930842,0.2775,0.65,-0.0360580130207324,-0.16635996848580867,0.0012019337673577467
Mauritania,Conservative,5,19.6,24.6,0.8204056208450301,0.879492658499155,0.8670054982688451,-0.012487160230309935,-1.4198140382000621,0.29000000000000004,0.7000000000000001,-0.0036212764667898816,-0.411746071078018,0.0007242552933579763
Mauritania,Moderate,15,19.6,34.6,0.8204056208450301,0.879492658499155,0.8667497681320491,-0.012742890367105963,-1.4488910446224272,0.29000000000000004,0.7000000000000001,-0.0036954382064607297,-0.4201784029405039,0.00024636254709738196
Mauritania,Aggressive,30,19.6,49.6,0.8204056208450301,0.879492658499155,0.8546679626668002,-0.024824695832354804,-2.8226154695501253,0.29000000000000004,0.7000000000000001,-0.007199161791382894,-0.8185584861695363,0.00023997205971276313
Mauritius,Conservative,5,8.6,13.6,3.2712275340726467,3.2167927426351905,2.913023708711949,-0.3037690339232415,-9.443226786018998,0.22749999999999998,0.44999999999999996,-0.06910745521753743,-2.148334093819322,0.013821491043507486
Mauritius,Moderate,15,8.6,23.6,3.2712275340726467,3.2167927426351905,2.5616940085048014,-0.6550987341303891,-20.36496555863694,0.22749999999999998,0.44999999999999996,-0.1490349620146635,-4.633029664589903,0.009935664134310901
Mauritius,Aggressive,30,8.6,38.6,3.2712275340726467,3.2167927426351905,2.382961276295519,-0.8338314663396718,-25.921205780158484,0.22749999999999998,0.44999999999999996,-0.1896966585922753,-5.897074314986055,0.0063232219530758435
Mexico,Conservative,5,13.0,18.0,3.6710096995783097,3.35867393248919,3.0278621282475235,-0.33081180424166634,-9.849476635455773,0.2525,0.55,-0.08352998057102075,-2.4869928504525824,0.01670599611420415
Mexico,Moderate,15,13.0,28.0,3.6710096995783097,3.35867393248919,2.615503082308738,-0.7431708501804519,-22.126912737541957,0.2525,0.55,-0.1876506396705641,-5.587045466229344,0.012510042644704273
Mexico,Aggressive,30,13.0,43.0,3.6710096995783097,3.35867393248919,2.497891876722676,-0.860782055766514,-25.628628234493988,0.2525,0.55,-0.2173474690810448,-6.471228629209731,0.007244915636034827
"Micronesia, Fed. Sts.",Conservative,5,2.0,7.0,1.6055086786663575,4.093920465960912,4.038399564686054,-0.05552090127485787,-1.356179284294576,0.265,0.6000000000000001,-0.014713038837837337,-0.3593875103380627,0.0029426077675674673
"Micronesia, Fed. Sts.",Moderate,15,2.0,17.0,1.6055086786663575,4.093920465960912,3.9718950765411143,-0.12202538941979801,-2.980648755499372,0.265,0.6000000000000001,-0.03233672819624647,-0.7898719202073335,0.0021557818797497646
"Micronesia, Fed. Sts.",Aggressive,30,2.0,32.0,1.6055086786663575,4.093920465960912,3.899644305048544,-0.1942761609123682,-4.74547960879275,0.265,0.6000000000000001,-0.05148318264177758,-1.2575520963300786,0.0017161060880592526
Moldova,Conservative,5,21.4,26.4,3.397064208863688,5.4640892771860035,5.170569014311841,-0.29352026287416244,-5.371805766419045,0.265,0.6,-0.07778286966165306,-1.423528528101047,0.015556573932330611
Moldova,Moderate,15,21.4,36.4,3.397064208863688,5.4640892771860035,5.020944546409359,-0.44314473077664474,-8.110129763561687,0.265,0.6,-0.11743335365581085,-2.149184387343847,0.007828890243720724
Moldova,Aggressive,30,21.4,51.4,3.397064208863688,5.4640892771860035,4.988934112332664,-0.47515516485333986,-8.695962689285412,0.265,0.6,-0.12591611868613506,-2.304430112660634,0.004197203956204502
Monaco,Conservative,5,20.9,25.9,297.4493334360792,253.36649322233202,253.36649322233202,0.0,0.0,0.3025,0.75,0.0,0.0,0.0
Monaco,Moderate,15,20.9,35.9,297.4493334360792,253.36649322233202,253.36649322233202,0.0,0.0,0.3025,0.75,0.0,0.0,0.0
Monaco,Aggressive,30,20.9,50.9,297.4493334360792,253.36649322233202,250.42744920810392,-2.9390440142281022,-1.1599971159758118,0.3025,0.75,-0.8890608143040009,-0.35089912758268305,0.02963536047680003
Mongolia,Conservative,5,3.0,8.0,6.208958840310937,5.241858303554239,5.0673693100931265,-0.17448899346111268,-3.328762117488001,0.315,0.8,-0.0549640329402505,-1.0485600670087203,0.010992806588050099
Mongolia,Moderate,15,3.0,18.0,6.208958840310937,5.241858303554239,4.017732935741122,-1.2241253678131176,-23.35288931757465,0.315,0.8,-0.38559949086113204,-7.356160135036014,0.02570663272407547
Mongolia,Aggressive,30,3.0,33.0,6.208958840310937,5.241858303554239,3.2935702259240394,-1.9482880776301998,-37.16788903487079,0.315,0.8,-0.6137107444535129,-11.707885045984296,0.020457024815117096
Montenegro,Conservative,5,39.6,44.6,4.041110279013007,4.722480241183052,4.61680286636102,-0.1056773748220321,-2.237751550561455,0.24,0.5,-0.025362569957287702,-0.5370603721347492,0.00507251399145754
Montenegro,Moderate,15,39.6,54.6,4.041110279013007,4.722480241183052,4.571844393327141,-0.1506358478559111,-3.189761315299322,0.24,0.5,-0.03615260348541866,-0.7655427156718371,0.0024101735656945774
Montenegro,Aggressive,30,39.6,69.6,4.041110279013007,4.722480241183052,4.550661150408377,-0.17181909077467505,-3.6383231268243867,0.24,0.5,-0.04123658178592201,-0.8731975504378526,0.0013745527261974004
Morocco,Conservative,5,10.9,15.9,1.7862757019570596,2.2429388762534708,2.183874217731463,-0.05906465852200782,-2.6333601484792766,0.3025,0.75,-0.017867059202907366,-0.7965914449149812,0.003573411840581473
Morocco,Moderate,15,10.9,25.9,1.7862757019570596,2.2429388762534708,1.9756839622098077,-0.2672549140436631,-11.915389976657618,0.3025,0.75,-0.08084461149820808,-3.6044054679389292,0.005389640766547205
Morocco,Aggressive,30,10.9,40.9,1.7862757019570596,2.2429388762534708,1.8094403447687941,-0.43349853148467665,-19.327255685575253,0.3025,0.75,-0.1311333057741147,-5.846494844886515,0.00437111019247049
Mozambique,Conservative,5,76.9,81.9,0.2033301684461833,0.1849154542143016,0.17857293847388078,-0.006342515740420829,-3.4299543904374707,0.315,0.8,-0.001997892458232561,-1.0804356329878033,0.0003995784916465122
Mozambique,Moderate,15,76.9,91.9,0.2033301684461833,0.1849154542143016,0.17699941398350472,-0.007916040230796895,-4.280897053430085,0.315,0.8,-0.0024935526727010216,-1.3484825718304765,0.00016623684484673478
Mozambique,Aggressive,30,76.9,95.0,0.2033301684461833,0.1849154542143016,0.1860646378938589,0.0011491836795572974,0.6214643791889288,0.315,0.8,0.00036199285906054866,0.19576127944451258,1.2066428635351623e-05
Myanmar,Conservative,5,62.9,67.9,0.6049468693134507,0.8044737077665028,0.7831047326502921,-0.02136897511621072,-2.6562676828231444,0.22749999999999998,0.44999999999999996,-0.004861441838937938,-0.6043008978422654,0.0009722883677875877
Myanmar,Moderate,15,62.9,77.9,0.6049468693134507,0.8044737077665028,0.7532189988522698,-0.051254708914233005,-6.37120994998504,0.22749999999999998,0.44999999999999996,-0.011660446277988007,-1.4494502636215965,0.0007773630851992004
Myanmar,Aggressive,30,62.9,92.9,0.6049468693134507,0.8044737077665028,0.7369589638710745,-0.06751474389542833,-8.392411491342907,0.22749999999999998,0.44999999999999996,-0.015359604236209945,-1.9092736142805111,0.0005119868078736649
Namibia,Conservative,5,30.0,35.0,1.470760248084378,1.2921653387707692,1.3172523201688062,0.025086981398037,1.9414683744653085,0.35250000000000004,0.9500000000000001,0.008843160942808044,0.6843676019990215,0.0017686321885616088
Namibia,Moderate,15,30.0,45.0,1.470760248084378,1.2921653387707692,1.3126870800037105,0.02052174123294126,1.5881668248788887,0.35250000000000004,0.9500000000000001,0.007233913784611795,0.5598288057698082,0.00048226091897411965
Namibia,Aggressive,30,30.0,60.0,1.470760248084378,1.2921653387707692,1.2951927476765979,0.0030274089058286435,0.234289592437807,0.35250000000000004,0.9500000000000001,0.001067161639304597,0.08258708133432699,3.5572054643486565e-05
Nauru,Conservative,5,1.9,6.9,5.931700703330226,56.03996804596221,55.85740737102131,-0.1825606749409019,-0.32576869920977003,0.315,0.8,-0.057506612606384094,-0.10261714025107756,0.011501322521276818
Nauru,Moderate,15,1.9,16.9,5.931700703330226,56.03996804596221,55.8688774797051,-0.1710905662571136,-0.30530097040167925,0.315,0.8,-0.05389352837099079,-0.09616980567652897,0.003592901891399386
Nauru,Aggressive,30,1.9,31.9,5.931700703330226,56.03996804596221,55.972857955638176,-0.06711009032403581,-0.11975397678491578,0.315,0.8,-0.021139678452071282,-0.03772250268724847,0.000704655948402376
Nepal,Conservative,5,73.7,78.7,0.4048400972477738,0.6553965476886403,0.6534112734716062,-0.0019852742170340942,-0.3029119124956453,0.2525,0.55,-0.0005012817398011088,-0.07648525790515044,0.00010025634796022176
Nepal,Moderate,15,73.7,88.7,0.4048400972477738,0.6553965476886403,0.6514070362736923,-0.003989511414947966,-0.6087171848886921,0.2525,0.55,-0.0010073516322743614,-0.1537010891843948,6.715677548495742e-05
Nepal,Aggressive,30,73.7,95.0,0.4048400972477738,0.6553965476886403,0.6572929212587014,0.0018963735700611162,0.28934750674976517,0.2525,0.55,0.00047883432644043185,0.0730602454543157,1.5961144214681062e-05
Netherlands,Conservative,5,12.2,17.2,8.540204153645261,8.869399496537499,8.560126412539942,-0.3092730839975566,-3.486967568867463,0.29000000000000004,0.7000000000000001,-0.08968919435929143,-1.0112205949715645,0.017937838871858285
Netherlands,Moderate,15,12.2,27.2,8.540204153645261,8.869399496537499,8.160272099696009,-0.70912739684149,-7.99521317219192,0.29000000000000004,0.7000000000000001,-0.2056469450840321,-2.3186118199356573,0.013709796338935475
Netherlands,Aggressive,30,12.2,42.2,8.540204153645261,8.869399496537499,8.106382495868248,-0.7630170006692509,-8.602803391223082,0.29000000000000004,0.7000000000000001,-0.2212749301940828,-2.494812983454694,0.007375831006469426
New Caledonia,Conservative,5,9.6,14.6,40.331147278344126,29.962637178959355,29.94887623718656,-0.01376094177279441,-0.04592700465784683,0.2775,0.65,-0.0038186613419504494,-0.012744743792552499,0.0007637322683900899
New Caledonia,Moderate,15,9.6,24.6,40.331147278344126,29.962637178959355,29.882595669393258,-0.08004150956609735,-0.26713773253011536,0.2775,0.65,-0.022211518904592015,-0.07413072077710701,0.001480767926972801
New Caledonia,Aggressive,30,9.6,39.6,40.331147278344126,29.962637178959355,29.85813510144887,-0.10450207751048524,-0.3487746318400493,0.2775,0.65,-0.028999326509159654,-0.09678496033561369,0.0009666442169719885
New Zealand,Conservative,5,28.9,33.9,6.2945809149713705,6.507946216384045,6.283608732269255,-0.22433748411479026,-3.4471318086497185,0.265,0.6,-0.05944943329041942,-0.9134899292921754,0.011889886658083885
New Zealand,Moderate,15,28.9,43.9,6.2945809149713705,6.507946216384045,6.191818443375064,-0.3161277730089811,-4.8575658510071165,0.265,0.6,-0.08377385984737999,-1.2872549505168858,0.005584923989825333
New Zealand,Aggressive,30,28.9,58.9,6.2945809149713705,6.507946216384045,6.187350225182083,-0.32059599120196225,-4.926223735452016,0.265,0.6,-0.08495793766852,-1.3054492898947843,0.0028319312556173335
Nicaragua,Conservative,5,50.4,55.4,0.7740703949423042,0.7662836005485582,0.9503248957204968,0.18404129517193868,24.017386649040816,0.3275,0.8500000000000001,0.06027352416880992,7.865694127560868,0.012054704833761984
Nicaragua,Moderate,15,50.4,65.4,0.7740703949423042,0.7662836005485582,0.8121149071062294,0.0458313065576712,5.980984915357972,0.3275,0.8500000000000001,0.01500975289763732,1.958772559779736,0.0010006501931758213
Nicaragua,Aggressive,30,50.4,80.4,0.7740703949423042,0.7662836005485582,0.8027707731373066,0.03648717258874845,4.7615755527886074,0.3275,0.8500000000000001,0.011949549022815118,1.559415993538269,0.00039831830076050395
Niger,Conservative,5,79.6,84.6,0.0904710193867542,0.10941277099871405,0.10747187333804341,-0.0019408976606706402,-1.7739224068216424,0.29000000000000004,0.7000000000000001,-0.0005628603215944857,-0.5144374979782764,0.00011257206431889715
Niger,Moderate,15,79.6,94.6,0.0904710193867542,0.10941277099871405,0.1182842693046658,0.008871498305951755,8.10828409240821,0.29000000000000004,0.7000000000000001,0.0025727345087260094,2.3514023867983815,0.0001715156339150673
Niger,Aggressive,30,79.6,95.0,0.0904710193867542,0.10941277099871405,0.12862136287352186,0.019208591874807807,17.556078417055694,0.29000000000000004,0.7000000000000001,0.005570491643694265,5.091262740946152,0.00018568305478980883
Nigeria,Conservative,5,80.3,85.3,0.5855678930368264,0.5900244491739979,0.5900244491739979,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Nigeria,Moderate,15,80.3,95.0,0.5855678930368264,0.5900244491739979,0.574625543817544,-0.01539890535645383,-2.6098758073519597,0.2775,0.65,-0.004273196236415938,-0.7242405365401688,0.00028487974909439587
Nigeria,Aggressive,30,80.3,95.0,0.5855678930368264,0.5900244491739979,0.5254506682008054,-0.06457378097319244,-10.944255117494237,0.2775,0.65,-0.017919224220060904,-3.0370307951046507,0.0005973074740020302
North Macedonia,Conservative,5,19.5,24.5,4.023558288639262,4.005795797606578,3.7721638531467026,-0.23363194445987556,-5.832347834591775,0.2775,0.65,-0.06483286458761547,-1.6184765240992174,0.012966572917523095
North Macedonia,Moderate,15,19.5,34.5,4.023558288639262,4.005795797606578,3.6431131555661027,-0.3626826420404754,-9.053947339431895,0.2775,0.65,-0.10064443316623194,-2.512470386692351,0.006709628877748796
North Macedonia,Aggressive,30,19.5,49.5,4.023558288639262,4.005795797606578,3.5545889081117066,-0.45120688949487153,-11.263851486500212,0.2775,0.65,-0.12520991183482685,-3.125718787503809,0.0041736637278275614
Northern Mariana Islands,Conservative,5,0.5,5.5,251.31299101523504,201.76120057346495,192.29465311035995,-9.466547463105002,-4.691956350476839,0.2525,0.55,-2.390303234434013,-1.184718978495402,0.4780606468868026
Northern Mariana Islands,Moderate,15,0.5,15.5,251.31299101523504,201.76120057346495,191.83364168484192,-9.927558888623025,-4.920449947961238,0.2525,0.55,-2.506708619377314,-1.2424136118602127,0.1671139079584876
Northern Mariana Islands,Aggressive,30,0.5,30.5,251.31299101523504,201.76120057346495,191.81916082740136,-9.942039746063585,-4.927627174008368,0.2525,0.55,-2.510365035881055,-1.244225861437113,0.0836788345293685
Norway,Conservative,5,61.4,66.4,6.844260725469647,8.656210041846641,8.584746375769344,-0.07146366607729782,-0.8255768486649658,0.2775,0.65,-0.019831167336450146,-0.229097575504528,0.003966233467290029
Norway,Moderate,15,61.4,76.4,6.844260725469647,8.656210041846641,8.584746375769344,-0.07146366607729782,-0.8255768486649658,0.2775,0.65,-0.019831167336450146,-0.229097575504528,0.0013220778224300098
Norway,Aggressive,30,61.4,91.4,6.844260725469647,8.656210041846641,8.539234695343822,-0.11697534650281938,-1.3513459809469326,0.2775,0.65,-0.03246065865453238,-0.3749985097127739,0.0010820219551510794
Oman,Conservative,5,0.1,5.1,15.510886794838132,15.024103102823936,14.366787230495648,-0.6573158723282884,-4.37507562234939,0.2525,0.55,-0.16597225776289282,-1.104706594643221,0.033194451552578566
Oman,Moderate,15,0.1,15.1,15.510886794838132,15.024103102823936,13.813047535557804,-1.2110555672661327,-8.060751174148308,0.2525,0.55,-0.3057915307346985,-2.035339671472448,0.0203861020489799
Oman,Aggressive,30,0.1,30.1,15.510886794838132,15.024103102823936,13.546634033365907,-1.4774690694580297,-9.833991815327225,0.2525,0.55,-0.3730609400381525,-2.4830829333701248,0.012435364667938415
Pakistan,Conservative,5,41.6,46.6,0.9067658842119214,0.9852876319922081,0.9852876319922081,0.0,0.0,0.24,0.5,0.0,0.0,0.0
Pakistan,Moderate,15,41.6,56.6,0.9067658842119214,0.9852876319922081,0.9849902059416423,-0.00029742605056581883,-0.030186723237805847,0.24,0.5,-7.138225213579652e-05,-0.007244813577073403,4.758816809053102e-06
Pakistan,Aggressive,30,41.6,71.6,0.9067658842119214,0.9852876319922081,0.9144683331443122,-0.07081929884789595,-7.187677643400684,0.24,0.5,-0.016996631723495026,-1.725042634416164,0.0005665543907831676
Palau,Conservative,5,0.9,5.9,16.329748296638325,28.647266654229934,26.57041732701984,-2.0768493272100947,-7.249729449854637,0.2025,0.35,-0.4205619887600442,-1.468070213595564,0.08411239775200884
Palau,Moderate,15,0.9,15.9,16.329748296638325,28.647266654229934,26.57041732701984,-2.0768493272100947,-7.249729449854637,0.2025,0.35,-0.4205619887600442,-1.468070213595564,0.02803746591733628
Palau,Aggressive,30,0.9,30.9,16.329748296638325,28.647266654229934,26.57041732701984,-2.0768493272100947,-7.249729449854637,0.2025,0.35,-0.4205619887600442,-1.468070213595564,0.01401873295866814
Panama,Conservative,5,28.0,33.0,2.304140658925148,3.2833972925541373,3.2243653548686746,-0.059031937685462665,-1.797892013230663,0.265,0.6,-0.015643463486647607,-0.47644138350612575,0.0031286926973295216
Panama,Moderate,15,28.0,43.0,2.304140658925148,3.2833972925541373,3.226071334076144,-0.057325958477993044,-1.7459342677778564,0.265,0.6,-0.015191378996668158,-0.46267258096113206,0.0010127585997778772
Panama,Aggressive,30,28.0,58.0,2.304140658925148,3.2833972925541373,3.2198440344826564,-0.06355325807148082,-1.9355945202124196,0.265,0.6,-0.01684161338894242,-0.5129325478562912,0.0005613871129647473
Papua New Guinea,Conservative,5,54.6,59.6,0.7311453921815859,0.6566035188618935,0.6217010609330429,-0.034902457928850605,-5.315606286933684,0.29000000000000004,0.7000000000000001,-0.010121712799366677,-1.5415258232107685,0.0020243425598733353
Papua New Guinea,Moderate,15,54.6,69.6,0.7311453921815859,0.6566035188618935,0.5789502914528029,-0.07765322740909064,-11.826501865797008,0.29000000000000004,0.7000000000000001,-0.02251943594863629,-3.4296855410811324,0.0015012957299090858
Papua New Guinea,Aggressive,30,54.6,84.6,0.7311453921815859,0.6566035188618935,0.5590823743571233,-0.09752114450477023,-14.852363976636305,0.29000000000000004,0.7000000000000001,-0.02828113190638337,-4.307185553224528,0.0009427043968794456
Paraguay,Conservative,5,58.8,63.8,1.2454766418399683,1.42058994163407,1.42058994163407,0.0,0.0,0.3025,0.75,0.0,0.0,0.0
Paraguay,Moderate,15,58.8,73.8,1.2454766418399683,1.42058994163407,1.426827078758712,0.006237137124642134,0.43905260355903314,0.3025,0.75,0.0018867339802042453,0.13281341257660753,0.0001257822653469497
Paraguay,Aggressive,30,58.8,88.8,1.2454766418399683,1.42058994163407,1.4329706374765485,0.012380695842478584,0.8715179151724369,0.3025,0.75,0.0037451604923497716,0.2636341693396621,0.00012483868307832573
Peru,Conservative,5,30.6,35.6,1.6214873723235526,1.715989558272877,1.7387932791866223,0.022803720913745273,1.3288962513674585,0.22749999999999998,0.44999999999999996,0.005187846507877049,0.30232389718609676,0.0010375693015754097
Peru,Moderate,15,30.6,45.6,1.6214873723235526,1.715989558272877,1.6836840479397028,-0.03230551033317419,-1.8826169528496024,0.22749999999999998,0.44999999999999996,-0.0073495036007971285,-0.42829535677328456,0.0004899669067198086
Peru,Aggressive,30,30.6,60.6,1.6214873723235526,1.715989558272877,1.6979270283910304,-0.018062529881846645,-1.052601386457524,0.22749999999999998,0.44999999999999996,-0.004109225548120111,-0.23946681541908665,0.00013697418493733703
Philippines,Conservative,5,28.0,33.0,1.2481097376268706,1.2206935778735117,1.221697846042172,0.0010042681686601718,0.08227029181308874,0.24,0.5,0.0002410243604784412,0.019744870035141297,4.820487209568824e-05
Philippines,Moderate,15,28.0,43.0,1.2481097376268706,1.2206935778735117,1.163031994005422,-0.05766158386808984,-4.72367389435588,0.24,0.5,-0.013838780128341562,-1.1336817346454113,0.0009225853418894374
