country,date,CO2_emissions_Mt,Electric_power_consumption_per_capita,GDP_per_capita_current_USD,Population_total,Urban_population_percent,CO2_emissions_per_capita,Energy_efficiency
Trinidad and Tobago,2018,17.76,6474.43004782985,17575.8042838042,1359193.0,53.184,13.066577005620246,2.7146488808996234
Trinidad and Tobago,2019,17.76,6425.29060070309,17293.4730123427,1363985.0,53.187,13.020671048435283,2.6914693960223923
Trinidad and Tobago,2020,17.76,6438.74956556732,15358.8612973066,1366725.0,53.214,12.994567305054053,2.385379512109247
Tunisia,2018,29.98,1464.78938361724,3628.10366464236,11765514.0,68.945,2.548124969295859,2.476877362179469
Tunisia,2019,29.98,1533.80006418483,3528.87213306798,11875081.0,69.254,2.524614358419955,2.3007380267280615
Tunisia,2020,29.98,1423.24360072781,3548.65363663803,11974057.0,69.568,2.503746224024155,2.4933564674545807
Turkiye,2018,412.97,3347.76268694844,9568.83506330228,81407204.0,75.143,5.072892566117368,2.8582775895696733
Turkiye,2019,412.97,3294.2219031759,9215.44049888114,82579440.0,75.63,5.00088157536549,2.7974558999795067
Turkiye,2020,412.97,3318.84705919601,8638.73903848102,83384680.0,76.105,4.95258841312337,2.6029337551257195
Turkmenistan,2018,71.73,2780.54740693595,6125.05169712085,6655524.0,51.593,10.777513536124278,2.202822250698616
Turkmenistan,2019,71.73,2577.18170519922,6648.0348960628,6803944.0,52.048,10.542414811174226,2.5795755427919653
Turkmenistan,2020,71.73,2618.73819409512,6592.60146027748,6949912.0,52.516,10.320993992441919,2.5174725274725263
Turks and Caicos Islands,2018,11.58,2271.66939388559,31625.616593277,41559.0,93.098,278.6400057749224,13.921751412595643
Turks and Caicos Islands,2019,11.58,2290.2681069016,31780.5217068989,43166.0,93.36,268.266691377473,13.876332474407693
Turks and Caicos Islands,2020,11.58,2214.70778976196,20690.9160546118,44386.0,93.605,260.8930743928266,9.342503850964324
Tuvalu,2018,0.01,2271.66939388559,4466.12034928245,10751.0,62.387,0.9301460329271696,1.9660080649514533
Tuvalu,2019,0.01,2290.2681069016,5115.13075950206,10581.0,63.215,0.9450902561194594,2.2334200716885015
Tuvalu,2020,0.01,2214.70778976196,4976.11254109571,10399.0,64.014,0.9616309260505818,2.2468483490684563
Uganda,2018,6.13,75.2300609604076,792.16570022814,41565831.0,23.774,0.14747690236242358,10.529909056501289
Uganda,2019,6.13,80.7448676834179,822.171150141651,42999637.0,24.361,0.14255934300096534,10.182333239620819
Uganda,2020,6.13,78.8849452164637,845.76646385001,44457152.0,24.954,0.1378855757561798,10.721519315620874
Ukraine,2018,185.37,3025.31091937259,3059.0517578125,45208907.0,69.352,4.100298200086987,1.0111528498521756
Ukraine,2019,185.37,2973.07734792301,3619.86157226563,44957458.0,69.473,4.123231344619173,1.2175470560140196
Ukraine,2020,185.37,2921.70902184587,3709.76928710938,44680014.0,69.608,4.148834868314947,1.269725786986697
United Arab Emirates,2018,200.3,12363.38925177532,45689.8570049401,9346701.0,86.522,21.430021137939473,3.695577003561485
United Arab Emirates,2019,200.3,12363.38925177532,44251.4541398817,9445785.0,86.789,21.205225399477122,3.579233269997337
United Arab Emirates,2020,200.3,12363.38925177532,37173.8754093066,9401038.0,87.048,21.306157894479313,3.006770607337193
United Kingdom,2018,358.8,4901.86908838571,43315.4874501318,66289000.0,83.398,5.412662734390321,8.836524735587444
United Kingdom,2019,358.8,4775.40484159025,42794.0022648288,66631000.0,83.652,5.384880911287539,8.961334941097483
United Kingdom,2020,358.8,4522.95337408606,40404.8062238951,66744000.0,83.903,5.3757641136281915,8.933279404424457
United States,2018,4981.3,12363.38925177532,62875.6661382728,243683300.5,82.256,20.441696208887322,5.085633466506296
United States,2019,4981.3,12363.38925177532,65227.9565911038,243683300.5,82.459,20.441696208887322,5.275896055908569
United States,2020,4981.3,12363.38925177532,64401.5074354212,243683300.5,82.664,20.441696208887322,5.2090495675507
Upper middle income,2018,11.58,3618.61068433051,8559.82716365995,243683300.5,64.787702639662,0.047520695822157906,2.3655009920592294
Upper middle income,2019,11.58,3739.37695731104,8647.39963930798,243683300.5,65.6044451357591,0.047520695822157906,2.3125241819766322
Upper middle income,2020,11.58,3801.88333738291,8334.90582376743,243683300.5,66.395677535933,0.047520695822157906,2.1923097276059242
Uruguay,2018,6.52,3500.62777394482,19249.9404677501,3394534.0,95.334,1.920734922672744,5.49899666883393
Uruguay,2019,6.52,3464.31744203913,18315.7316980028,3397206.0,95.426,1.9192242095416057,5.286966914678
Uruguay,2020,6.52,3479.58556832544,15757.5355995779,3398968.0,95.515,1.9182292978339308,4.528566776175375
Uzbekistan,2018,112.09,1781.58116409445,1813.08530813664,32373490.0,50.478,3.4624008718244466,1.0176832493950412
Uzbekistan,2019,112.09,1824.40605179461,2041.38480729431,32964701.0,50.433,3.400303858360493,1.1189311750453057
Uzbekistan,2020,112.09,1758.03447898451,1978.28051860763,33586372.0,50.416,3.337365524326355,1.1252797042697025
Vanuatu,2018,0.18,2271.66939388559,3206.65748718811,285259.0,25.274,0.631005507275844,1.4115863407849432
Vanuatu,2019,0.18,2290.2681069016,3207.44650452083,291985.0,25.394,0.6164700241450759,1.4004676984565092
Vanuatu,2020,0.18,2214.70778976196,3042.98711598286,298858.0,25.525,0.6022927276499207,1.3739903431278058
"Venezuela, RB",2018,138.16,2272.91087451814,6765.478718542665,29807592.0,88.208,4.635060759017367,2.9765701745683075
"Venezuela, RB",2019,138.16,1998.85286171883,6683.44658120869,28938098.0,88.24,4.774328983197168,3.343641099956472
"Venezuela, RB",2020,138.16,1927.95849905764,6185.003364546095,28444077.0,88.279,4.8572502458068865,3.2080583516549974
Viet Nam,2018,11.58,2115.35402394159,3222.31003125366,96237319.0,35.919,0.12032754154342143,1.5232958619614185
Viet Nam,2019,11.58,2290.2681069016,3440.90025375434,97173776.0,36.628,0.11916795329637082,1.5024006330897994
Viet Nam,2020,11.58,2303.70986644863,3534.03953482647,98079191.0,37.34,0.11806785804340494,1.5340645045178807
Virgin Islands (U.S.),2018,11.58,2271.66939388559,36663.2087550584,107001.0,95.721,108.22328763282586,16.13932417003145
Virgin Islands (U.S.),2019,11.58,2290.2681069016,38633.5298915336,106669.0,95.832,108.56012524726022,16.868562145677853
Virgin Islands (U.S.),2020,11.58,2214.70778976196,39787.3741650202,106290.0,95.939,108.94721987016652,17.96506715194992
West Bank and Gaza,2018,11.58,2271.66939388559,3562.33094270256,4569087.0,76.164,2.5344231790727556,1.568155538957784
West Bank and Gaza,2019,11.58,2290.2681069016,3656.85827137011,4685306.0,76.44,2.4715568204083147,1.5966944046202993
West Bank and Gaza,2020,11.58,2214.70778976196,3233.56863835858,4803269.0,76.719,2.4108581051779527,1.46004301484221
World,2018,11.58,3286.47333063974,11326.9339016063,243683300.5,55.0928852332806,0.047520695822157906,3.4465315132806555
World,2019,11.58,3292.25660349883,11376.8233409999,243683300.5,55.531517807552,0.047520695822157906,3.4556308062103165
World,2020,11.58,3244.97419368095,10963.1756422364,243683300.5,55.9623738261611,0.047520695822157906,3.3785093464180296
"Yemen, Rep.",2018,9.31,75.3993333525401,633.887202450998,34085182.0,36.642,0.27313921926542745,8.407066405841679
"Yemen, Rep.",2019,9.31,69.1797947835074,623.376168144679,35111408.0,37.273,0.26515598576963934,9.010957174641591
"Yemen, Rep.",2020,9.31,58.28166554831,559.564675805502,36134863.0,37.908,0.25764591939922393,9.601041262996777
Zambia,2018,7.74,748.877421062005,1463.89997855593,17973569.0,43.521,0.43063233573699244,1.9547925166176467
Zambia,2019,7.74,695.479743558319,1258.98619844462,18513839.0,44.072,0.41806564267951124,1.8102413623194886
Zambia,2020,7.74,621.898019323279,951.644316655957,19059395.0,44.629,0.4060989344100377,1.5302256754113688
Zimbabwe,2018,12.27,641.659569633798,2271.85250365817,15034452.0,32.209,0.8161255228990055,3.5405885163603816
Zimbabwe,2019,12.27,520.778492142944,1683.91313584141,15271368.0,32.21,0.8034643654713841,3.233453687598157
Zimbabwe,2020,12.27,464.806598720877,1730.45391034701,15526888.0,32.242,0.7902420626721852,3.7229546979520665
